,الشيخ,السور,صفحة القارئ,رقم السورة,اسم السورة,رابط السورة
7913,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,044,"
        الدّخان

      ",http://www.mp3quran.net/ar/a_majed/44
7914,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,045,"
        الجاثية

      ",http://www.mp3quran.net/ar/a_majed/45
7915,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,046,"
        الأحقاف

      ",http://www.mp3quran.net/ar/a_majed/46
7916,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,047,"
        محمد

      ",http://www.mp3quran.net/ar/a_majed/47
7917,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,048,"
        الفتح

      ",http://www.mp3quran.net/ar/a_majed/48
7918,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,049,"
        الحجرات

      ",http://www.mp3quran.net/ar/a_majed/49
7919,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,050,"
        ق

      ",http://www.mp3quran.net/ar/a_majed/50
7920,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,051,"
        الذاريات

      ",http://www.mp3quran.net/ar/a_majed/51
7921,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,052,"
        الطور

      ",http://www.mp3quran.net/ar/a_majed/52
7922,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,053,"
        النجم

      ",http://www.mp3quran.net/ar/a_majed/53
7923,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,054,"
        القمر

      ",http://www.mp3quran.net/ar/a_majed/54
7924,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,055,"
        الرحمن

      ",http://www.mp3quran.net/ar/a_majed/55
7925,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,056,"
        الواقعة

      ",http://www.mp3quran.net/ar/a_majed/56
7926,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,057,"
        الحديد

      ",http://www.mp3quran.net/ar/a_majed/57
7927,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,058,"
        المجادلة

      ",http://www.mp3quran.net/ar/a_majed/58
7928,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,059,"
        الحشر

      ",http://www.mp3quran.net/ar/a_majed/59
7929,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,060,"
        الممتحنة

      ",http://www.mp3quran.net/ar/a_majed/60
7930,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,061,"
        الصف

      ",http://www.mp3quran.net/ar/a_majed/61
7931,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,062,"
        الجمعة

      ",http://www.mp3quran.net/ar/a_majed/62
7932,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,063,"
        المنافقون

      ",http://www.mp3quran.net/ar/a_majed/63
7933,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,064,"
        التغابن

      ",http://www.mp3quran.net/ar/a_majed/64
7934,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,065,"
        الطلاق

      ",http://www.mp3quran.net/ar/a_majed/65
7935,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,066,"
        التحريم

      ",http://www.mp3quran.net/ar/a_majed/66
7936,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,067,"
        الملك

      ",http://www.mp3quran.net/ar/a_majed/67
7937,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,068,"
        القلم

      ",http://www.mp3quran.net/ar/a_majed/68
7938,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,069,"
        الحاقة

      ",http://www.mp3quran.net/ar/a_majed/69
7939,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,070,"
        المعارج

      ",http://www.mp3quran.net/ar/a_majed/70
7940,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,071,"
        نوح

      ",http://www.mp3quran.net/ar/a_majed/71
7941,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,072,"
        الجن

      ",http://www.mp3quran.net/ar/a_majed/72
7942,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,073,"
        المزمل
      ",http://www.mp3quran.net/ar/a_majed/73
7943,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,074,"
        المدثر
      ",http://www.mp3quran.net/ar/a_majed/74
7944,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,075,"
        القيامة

      ",http://www.mp3quran.net/ar/a_majed/75
7945,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,076,"
        الإنسان

      ",http://www.mp3quran.net/ar/a_majed/76
7946,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,077,"
        المرسلات

      ",http://www.mp3quran.net/ar/a_majed/77
7947,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,078,"
        النبأ

      ",http://www.mp3quran.net/ar/a_majed/78
7948,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,079,"
        النازعات

      ",http://www.mp3quran.net/ar/a_majed/79
7949,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,080,"
        عبس

      ",http://www.mp3quran.net/ar/a_majed/80
7950,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,081,"
        التكوير

      ",http://www.mp3quran.net/ar/a_majed/81
7951,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,082,"
        الإنفطار

      ",http://www.mp3quran.net/ar/a_majed/82
7952,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,083,"
        المطففين
      ",http://www.mp3quran.net/ar/a_majed/83
7953,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,084,"
        الإنشقاق

      ",http://www.mp3quran.net/ar/a_majed/84
7954,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,085,"
        البروج

      ",http://www.mp3quran.net/ar/a_majed/85
7955,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,086,"
        الطارق

      ",http://www.mp3quran.net/ar/a_majed/86
7956,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,087,"
        الأعلى

      ",http://www.mp3quran.net/ar/a_majed/87
7957,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,088,"
        الغاشية

      ",http://www.mp3quran.net/ar/a_majed/88
7958,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,089,"
        الفجر

      ",http://www.mp3quran.net/ar/a_majed/89
7959,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,090,"
        البلد

      ",http://www.mp3quran.net/ar/a_majed/90
7960,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,091,"
        الشمس

      ",http://www.mp3quran.net/ar/a_majed/91
7961,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,092,"
        الليل

      ",http://www.mp3quran.net/ar/a_majed/92
7962,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,093,"
        الضحى

      ",http://www.mp3quran.net/ar/a_majed/93
7963,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,094,"
        الشرح

      ",http://www.mp3quran.net/ar/a_majed/94
7964,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,095,"
        التين

      ",http://www.mp3quran.net/ar/a_majed/95
7965,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,096,"
        العلق

      ",http://www.mp3quran.net/ar/a_majed/96
7966,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,097,"
        القدر

      ",http://www.mp3quran.net/ar/a_majed/97
7967,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,098,"
        البينة

      ",http://www.mp3quran.net/ar/a_majed/98
7968,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,099,"
        الزلزلة

      ",http://www.mp3quran.net/ar/a_majed/99
7969,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,100,"
        العاديات

      ",http://www.mp3quran.net/ar/a_majed/100
7970,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,101,"
        القارعة

      ",http://www.mp3quran.net/ar/a_majed/101
7971,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,102,"
        التكاثر

      ",http://www.mp3quran.net/ar/a_majed/102
7972,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,103,"
        العصر

      ",http://www.mp3quran.net/ar/a_majed/103
7973,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,104,"
        الهمزة

      ",http://www.mp3quran.net/ar/a_majed/104
7974,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,105,"
        الفيل

      ",http://www.mp3quran.net/ar/a_majed/105
7975,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,106,"
        قريش

      ",http://www.mp3quran.net/ar/a_majed/106
7976,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,107,"
        الماعون

      ",http://www.mp3quran.net/ar/a_majed/107
7977,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,108,"
        الكوثر

      ",http://www.mp3quran.net/ar/a_majed/108
7978,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,109,"
        الكافرون

      ",http://www.mp3quran.net/ar/a_majed/109
7979,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,110,"
        النصر

      ",http://www.mp3quran.net/ar/a_majed/110
7980,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,111,"
        المسد

      ",http://www.mp3quran.net/ar/a_majed/111
7981,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,112,"
        الإخلاص

      ",http://www.mp3quran.net/ar/a_majed/112
7982,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,113,"
        الفلق
      ",http://www.mp3quran.net/ar/a_majed/113
7983,عبدالرحمن الماجد,المصحف كاملا,http://www.mp3quran.net/ar/a_majed,114,"
        الناس
      ",http://www.mp3quran.net/ar/a_majed/114
7984,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,001,"
        الفاتحة

      ",http://www.mp3quran.net/ar/soufi-1/1
7985,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,002,"
        البقرة

      ",http://www.mp3quran.net/ar/soufi-1/2
7986,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,003,"
        آل عمران

      ",http://www.mp3quran.net/ar/soufi-1/3
7987,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,004,"
        النساء

      ",http://www.mp3quran.net/ar/soufi-1/4
7988,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,005,"
        المائدة

      ",http://www.mp3quran.net/ar/soufi-1/5
7989,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,006,"
        الأنعام

      ",http://www.mp3quran.net/ar/soufi-1/6
7990,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,007,"
        الأعراف

      ",http://www.mp3quran.net/ar/soufi-1/7
7991,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,008,"
        الأنفال

      ",http://www.mp3quran.net/ar/soufi-1/8
7992,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,009,"
        التوبة

      ",http://www.mp3quran.net/ar/soufi-1/9
7993,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,010,"
        يونس

      ",http://www.mp3quran.net/ar/soufi-1/10
7994,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,011,"
        هود

      ",http://www.mp3quran.net/ar/soufi-1/11
7995,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,012,"
        يوسف

      ",http://www.mp3quran.net/ar/soufi-1/12
7996,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,013,"
        الرعد

      ",http://www.mp3quran.net/ar/soufi-1/13
7997,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,014,"
        إبراهيم

      ",http://www.mp3quran.net/ar/soufi-1/14
7998,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,015,"
        الحجر

      ",http://www.mp3quran.net/ar/soufi-1/15
7999,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,016,"
        النحل

      ",http://www.mp3quran.net/ar/soufi-1/16
8000,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,017,"
        الإسراء

      ",http://www.mp3quran.net/ar/soufi-1/17
8001,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,018,"
        الكهف

      ",http://www.mp3quran.net/ar/soufi-1/18
8002,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,019,"
        مريم

      ",http://www.mp3quran.net/ar/soufi-1/19
8003,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,020,"
        طه

      ",http://www.mp3quran.net/ar/soufi-1/20
8004,عبدالرشيد صوفي,المصحف كاملا,http://www.mp3quran.net/ar/soufi-1,021,"
        الأنبياء

      ",http://www.mp3quran.net/ar/soufi-1/21
